name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Baltimore, MD, United States",2024-05-22,84.5,61.3,72.8,88.4,61.3,73.5,63.9,74.7,0,0,0,,0,0,23,11.4,151.9,1014,38.9,9.9,295.9,25.4,10,30,2024-05-22T05:47:03,2024-05-22T20:19:52,0.47,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"C1550,99999913752,72406093721,KBWI,72406793744,KMTN"
"Baltimore, MD, United States",2024-05-23,81.3,69.2,74.1,82.9,69.2,74.2,65.8,76.2,0.002,100,8.33,rain,0,0,14.8,10,256.4,1012.3,68.3,9.9,176.3,15.1,9,30,2024-05-23T05:46:23,2024-05-23T20:20:42,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"C1550,99999913752,72406093721,KBWI,72406793744,KMTN"
"Baltimore, MD, United States",2024-05-24,84.1,65.7,75.4,82.9,65.7,75.2,60.7,64.5,0,0,0,,0,0,12.8,11,89.9,1011.1,54.4,9.9,309.8,26.6,10,10,2024-05-24T05:45:44,2024-05-24T20:21:32,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C1550,99999913752,72406093721,KBWI,72406793744,KMTN"
"Baltimore, MD, United States",2024-05-25,85.9,65.4,76,85.2,65.4,76.1,62.3,65.8,0,0,0,,0,0,20.8,12.8,168.1,1010.5,53.4,9.8,288.6,25.2,10,10,2024-05-25T05:45:08,2024-05-25T20:22:20,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C1550,99999913752,72406093721,KBWI,72406793744,KMTN"
"Baltimore, MD, United States",2024-05-26,86.4,64.5,75.8,87.2,64.5,76.2,65.5,73.5,0.018,100,4.17,rain,0,0,19.7,11,104.9,1011.4,54.8,9.7,325.8,28,10,30,2024-05-26T05:44:33,2024-05-26T20:23:08,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"C1550,99999913752,72406093721,KBWI,72406793744,KMTN"
"Baltimore, MD, United States",2024-05-27,77.6,65.4,72.4,77.6,65.4,72.4,68,86.5,0.198,100,33.33,rain,0,0,29.1,16.5,166.3,1007.8,79.1,9.3,129.9,11.1,4,30,2024-05-27T05:44:00,2024-05-27T20:23:54,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"C1550,99999913752,72406093721,KBWI,72406793744,KMTN"
"Baltimore, MD, United States",2024-05-28,82.7,63.2,72.2,81.6,63.2,72.1,58,65.2,0,0,0,,0,0,24.2,14.1,262.3,1009.5,40.5,9.9,314,27,10,10,2024-05-28T05:43:28,2024-05-28T20:24:40,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C1550,99999913752,72406093721,KBWI,72406793744,KMTN"
"Baltimore, MD, United States",2024-05-29,76.8,59.2,65.6,76.8,59.2,65.6,56.1,72.9,0.033,100,12.5,rain,0,0,20.8,9.2,284.5,1013.8,50.1,9.7,192.8,16.7,10,10,2024-05-29T05:42:59,2024-05-29T20:25:25,0.72,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"C1550,99999913752,72406093721,KBWI,72406793744,KMTN"
"Baltimore, MD, United States",2024-05-30,75.7,56,65.4,75.7,56,65.4,47.8,57.6,0,0,0,,0,0,23,12.1,312.1,1016.4,36.1,9.9,297,25.5,10,10,2024-05-30T05:42:32,2024-05-30T20:26:08,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C1550,99999913752,72406093721,KBWI,72406793744,KMTN"
"Baltimore, MD, United States",2024-05-31,75.7,52.3,65.7,75.7,52.3,65.7,41.3,42.8,0,0,0,,0,0,21.9,11.7,326.1,1022,19.5,9.9,340.9,29.5,10,10,2024-05-31T05:42:06,2024-05-31T20:26:51,0.79,Clear,Clear conditions throughout the day.,clear-day,"C1550,99999913752,72406093721,KBWI,72406793744,KMTN"
"Baltimore, MD, United States",2024-06-01,82.9,56,69.8,80.9,56,69.5,46.8,46.6,0,0,0,,0,0,13.4,8.6,198.3,1022,37.3,9.9,335.6,29,10,10,2024-06-01T05:41:42,2024-06-01T20:27:33,0.83,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"C1550,99999913752,72406093721,KBWI,KMTN"
"Baltimore, MD, United States",2024-06-02,81.9,59.9,72.4,82.4,59.9,72.5,56.7,59.3,0,0,0,,0,0,24.2,11.1,208.4,1017.2,72.9,9.9,238.4,20.8,10,10,2024-06-02T05:41:20,2024-06-02T20:28:13,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C1550,99999913752,72406093721,KBWI,72406793744,KMTN"
"Baltimore, MD, United States",2024-06-03,83.9,70.1,77.2,85,70.1,77.6,63.4,63.5,0,0,0,,0,0,12.3,7.8,270.3,1013.4,71.1,9.9,202.2,17.3,7,30,2024-06-03T05:41:00,2024-06-03T20:28:52,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C1550,99999913752,72406093721,KBWI,72406793744,KMTN"
"Baltimore, MD, United States",2024-06-04,86.9,65.5,76.5,88,65.5,77.2,64.6,68.6,0,0,0,,0,0,27.7,14.2,93.3,1014.1,42.3,9.9,326.5,28.1,10,10,2024-06-04T05:40:42,2024-06-04T20:29:30,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C1550,99999913752,72406093721,KBWI,72406793744,KMTN"
"Baltimore, MD, United States",2024-06-05,80.3,70.6,74.2,83.8,70.6,74.4,70,87.2,0.236,100,16.67,rain,0,0,21.9,13.5,131,1010.7,94,7.3,110,9.4,5,30,2024-06-05T05:40:26,2024-06-05T20:30:07,0.97,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"E8863,C1550,99999913752,72406093721,KBWI,72406793744,KMTN"
"Baltimore, MD, United States",2024-06-06,84.9,73.2,78.1,90.3,73.2,79.7,70.6,78.5,0,0,0,,0,0,25.3,10.6,215.5,1002.2,70.7,9.8,199.7,17.2,8,60,2024-06-06T05:40:11,2024-06-06T20:30:43,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E8863,99999913752,C1550,72406093721,KBWI,72406793744,KMTN"
"Baltimore, MD, United States",2024-06-07,85.8,69.2,76.9,83.4,69.2,76.3,55.5,51.9,0,0,0,,0,0,29.9,17.3,272.7,1004.1,56.6,9.8,343.4,29.5,10,10,2024-06-07T05:39:59,2024-06-07T20:31:17,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C1550,99999913752,72406093721,KBWI,72406793744,KMTN"
"Baltimore, MD, United States",2024-06-08,84.1,61.4,73.3,82.3,61.4,72.9,51.3,47.8,0,0,0,,0,0,28.9,14,267.1,1009.4,30.3,9.9,348.1,30,10,10,2024-06-08T05:39:48,2024-06-08T20:31:50,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C1550,99999913752,72406093721,KBWI,72406793744,KMTN"
"Baltimore, MD, United States",2024-06-09,82.5,66.4,74.7,81.9,66.4,74.6,53.7,49.3,0,0,0,,0,0,31.7,19.3,277.9,1004.8,65.2,9.9,301.5,26,10,10,2024-06-09T05:39:39,2024-06-09T20:32:21,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C1550,99999913752,72406093721,KBWI,72406793744,KMTN"
"Baltimore, MD, United States",2024-06-10,80.8,59.7,72.1,80.2,59.7,72,51.5,49.3,0,0,0,,0,0,24.7,14.1,288.5,1006.1,62.5,9.9,265.7,22.9,10,10,2024-06-10T05:39:33,2024-06-10T20:32:51,0.13,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"C1550,99999913752,72406093721,KBWI,72406793744,KMTN"
"Baltimore, MD, United States",2024-06-11,72.9,61.2,67.5,72.9,61.2,67.5,53.5,61.9,0,0,0,,0,0,24.2,12.3,305,1013.2,66.1,9.9,314.4,27.1,10,10,2024-06-11T05:39:28,2024-06-11T20:33:20,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C1550,99999913752,72406093721,KBWI,72406793744,KMTN"
"Baltimore, MD, United States",2024-06-12,80.5,54.5,69.4,80.2,54.5,69.4,54.6,62.6,0,0,0,,0,0,18.3,10.6,208.7,1016.9,38.1,9.9,296.4,25.7,10,10,2024-06-12T05:39:25,2024-06-12T20:33:46,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C1550,99999913752,72406093721,KBWI,72406793744,KMTN"
"Baltimore, MD, United States",2024-06-13,85.9,63.2,75.5,90,63.2,76.8,64.9,70.9,0,0,0,,0,0,20.8,12.3,152.1,1015.3,37.1,9.8,259,22.5,9,10,2024-06-13T05:39:23,2024-06-13T20:34:12,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C1550,99999913752,72406093721,KBWI,72406793744,KMTN"
"Baltimore, MD, United States",2024-06-14,89.4,70.3,78.9,90,70.3,79.7,65.7,66.2,0.087,100,12.5,rain,0,0,17.9,10.4,124.2,1011.9,49.6,9.5,272.9,23.6,10,10,2024-06-14T05:39:24,2024-06-14T20:34:36,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"C1550,99999913752,72406093721,KBWI,72406793744,KMTN"
"Baltimore, MD, United States",2024-06-15,85,65.3,75.5,83,65.3,74.9,56.7,57.7,0.001,100,4.17,rain,0,0,24.2,10.5,335.7,1016.1,32.1,9.9,348.6,30.1,10,10,2024-06-15T05:39:26,2024-06-15T20:34:58,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"C1550,99999913752,72406093721,KBWI,72406793744,KMTN"
"Baltimore, MD, United States",2024-06-16,84.5,60.5,73.7,83,60.5,73.4,56,56.4,0,0,0,,0,0,16.3,9.5,127.7,1021.6,40.1,9.9,329.5,28.5,10,10,2024-06-16T05:39:31,2024-06-16T20:35:18,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C1550,99999913752,72406093721,KBWI,72406793744,KMTN"
"Baltimore, MD, United States",2024-06-17,87.7,69.5,78.6,91.9,69.5,80.1,65,63.6,0,0,0,,0,0,23,12.9,167,1021.3,38.6,9.9,312.7,27,10,10,2024-06-17T05:39:37,2024-06-17T20:35:37,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C1550,99999913752,72406093721,KBWI,72406793744,KMTN"
"Baltimore, MD, United States",2024-06-18,89.4,72.1,80.3,94.2,72.1,81.9,66.1,62.9,0,0,0,,0,0,20.8,12,156.9,1023.4,42.1,9.9,320.8,27.7,10,10,2024-06-18T05:39:45,2024-06-18T20:35:54,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C1550,99999913752,72406093721,KBWI,72406793744,KMTN"
"Baltimore, MD, United States",2024-06-19,88.7,70.2,79.1,89.3,70.2,79.3,63.6,61.7,0,0,0,,0,0,17,10.6,149.8,1026.7,56.6,9.9,333.3,29,10,10,2024-06-19T05:39:54,2024-06-19T20:36:10,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E8863,99999913752,C1550,72406093721,KBWI,72406793744,KMTN"
"Baltimore, MD, United States",2024-06-20,88.7,69.4,79,91.1,69.4,79.9,65.3,65,0,0,0,,0,0,17.2,11.3,156.4,1026.2,54.2,9.9,341.9,29.8,10,10,2024-06-20T05:40:06,2024-06-20T20:36:23,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C1550,99999913752,72406093721,KBWI,72406793744,KMTN"
"Baltimore, MD, United States",2024-06-21,94.8,69.5,81.8,97.3,69.5,83.6,66.6,62.5,0.002,100,4.17,rain,0,0,19.7,11.2,177.7,1021.8,20.6,9.9,349.5,30.2,10,10,2024-06-21T05:40:19,2024-06-21T20:36:35,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"C1550,99999913752,72406093721,KBWI,72406793744,KMTN"
"Baltimore, MD, United States",2024-06-22,98.8,75,85.9,104.2,75,89.7,70,61.3,0,0,0,,0,0,19.9,10.7,182.3,1015.9,20.1,9.9,335.2,29.2,10,30,2024-06-22T05:40:34,2024-06-22T20:36:45,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C1550,99999913752,72406093721,KBWI,72406793744,KMTN"
"Baltimore, MD, United States",2024-06-23,95.8,80.8,88.2,101.5,83.9,92.5,68.8,53.9,0,0,0,,0,0,23,13.8,216.7,1007.6,65.4,9.8,235.5,20.4,10,10,2024-06-23T05:40:50,2024-06-23T20:36:54,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C1550,99999913752,72406093721,KBWI,72406793744,KMTN"
"Baltimore, MD, United States",2024-06-24,87.7,74.8,83.4,90.9,74.8,83.7,58.4,44.5,0,0,0,,0,0,33.9,18.3,291.5,1007.4,54.6,9.9,365.9,31.6,10,30,2024-06-24T05:41:08,2024-06-24T20:37:00,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C1550,99999913752,72406093721,KBWI,72406793744,KMTN"
"Baltimore, MD, United States",2024-06-25,90.2,64.1,79.2,88,64.1,78.6,55,45.9,0.002,100,4.17,rain,0,0,25.5,13.7,205.2,1013.6,35.3,9.9,307.9,26.5,10,10,2024-06-25T05:41:28,2024-06-25T20:37:05,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"99999913752,C1550,72406093721,KBWI,72406793744,KMTN"
"Baltimore, MD, United States",2024-06-26,94.3,73.9,84.7,98.7,73.9,86.9,66.2,55.2,0.022,100,4.17,rain,0,0,31.2,14.2,217.9,1008.5,60.9,9.7,284.8,24.6,10,10,2024-06-26T05:41:49,2024-06-26T20:37:07,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"C1550,99999913752,72406093721,KBWI,72406793744,KMTN"
"Baltimore, MD, United States",2024-06-27,87.4,70.6,78.4,88,70.6,78.7,65,67.2,0.078,100,20.83,rain,0,0,20.8,8.4,296,1009.3,62.4,9.8,308,26.7,10,10,2024-06-27T05:42:12,2024-06-27T20:37:08,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"C1550,99999913752,72406093721,KBWI,72406793744,KMTN"
"Baltimore, MD, United States",2024-06-28,82.6,70.1,76.3,81.9,70.1,76.2,54.7,47.8,0.003,100,4.17,rain,0,0,25.7,13.8,84.3,1018.8,50.8,9.9,339.7,29.4,10,10,2024-06-28T05:42:37,2024-06-28T20:37:07,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"C1550,99999913752,72406093721,KBWI,72406793744,KMTN"
"Baltimore, MD, United States",2024-06-29,90.7,69.2,80,97.5,69.2,83.7,69.7,72.1,0,0,0,,0,0,23,14.2,153.4,1019,70.1,9.8,241,20.7,10,10,2024-06-29T05:43:02,2024-06-29T20:37:04,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C1550,99999913752,72406093721,KBWI,72406793744,KMTN"
"Baltimore, MD, United States",2024-06-30,93.1,77,82.5,103.9,77,87,74.4,78,0.819,100,29.17,rain,0,0,32.2,13.4,229.7,1013.8,73.7,9.1,235.3,20.5,9,60,2024-06-30T05:43:30,2024-06-30T20:36:59,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"C1550,99999913752,72406093721,KBWI,72406793744,KMTN"
"Baltimore, MD, United States",2024-07-01,80.2,63.4,72.5,80.1,63.4,72.5,53.4,51.9,0,0,0,,0,0,27.5,17.2,327.2,1018.5,51.6,9.9,314.1,27.1,10,10,2024-07-01T05:43:59,2024-07-01T20:36:52,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C1550,99999913752,72406093721,KBWI,72406793744,KMTN"
"Baltimore, MD, United States",2024-07-02,84.5,63,75.3,83,63,74.9,56,53.5,0,0,0,,0,0,18.3,8.4,93.7,1022.9,30.5,9.9,359.8,31,10,10,2024-07-02T05:44:29,2024-07-02T20:36:44,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C1550,99999913752,72406093721,KBWI,72406793744,KMTN"
"Baltimore, MD, United States",2024-07-03,85.8,68.8,77.2,85.5,68.8,77.5,62.4,61.8,0,0,0,,0,0,22.6,14,161.3,1021,44.2,9.9,317.7,27.6,10,10,2024-07-03T05:45:00,2024-07-03T20:36:33,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C1550,99999913752,72406093721,KBWI,72406793744,KMTN"
"Baltimore, MD, United States",2024-07-04,90.7,72.1,80.9,99.4,72.1,84.6,71.2,73.4,0.001,100,4.17,rain,0,0,18.6,9.4,160.8,1013.7,55.4,9.6,254.9,22.4,9,30,2024-07-04T05:45:33,2024-07-04T20:36:20,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"C1550,99999913752,72406093721,KBWI,72406793744,KMTN"
"Baltimore, MD, United States",2024-07-05,94.2,77,84.9,109.7,77,92.6,76.3,77,0,0,0,,0,0,19.7,10.6,162.9,1009.1,66.5,7.7,298.3,25.7,10,60,2024-07-05T05:46:07,2024-07-05T20:36:06,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C1550,99999913752,72406093721,KBWI,72406793744,KMTN"
"Baltimore, MD, United States",2024-07-06,97,81.5,88.9,104.3,87.1,97.6,73.9,62.8,0,0,0,,0,0,19.7,10.3,240.1,1010.1,60.9,9.6,294.1,25.5,10,60,2024-07-06T05:46:42,2024-07-06T20:35:49,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C1550,72406093721,KBWI,72406793744,KMTN"
"Baltimore, MD, United States",2024-07-07,94.9,78.2,86.8,96.8,78.2,89,65.7,50.9,0,0,0,,0,0,19.9,9,315.3,1014.8,58.9,9.9,297.9,25.9,10,30,2024-07-07T05:47:19,2024-07-07T20:35:31,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C1550,72406093721,KBWI,72406793744,KMTN"
"Baltimore, MD, United States",2024-07-08,95.9,73.1,85.8,98.7,73.1,88.6,68.2,57.9,0,0,0,,0,0,19.7,9.2,147.8,1016,61.1,9.9,314.4,27.3,10,30,2024-07-08T05:47:57,2024-07-08T20:35:11,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C1550,72406093721,KBWI,72406793744,KMTN"
"Baltimore, MD, United States",2024-07-09,94.8,77,85.2,106.5,77,92.7,75.2,73.1,0.076,100,4.17,rain,0,0,18.3,9.4,160.1,1014,52.4,9.7,200.6,17.3,10,30,2024-07-09T05:48:35,2024-07-09T20:34:48,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"C1550,72406093721,KBWI,72406793744,KMTN"
"Baltimore, MD, United States",2024-07-10,93.3,80.1,85.8,107.7,85.9,96.4,77.3,76.9,0.04,100,8.33,rain,0,0,33.9,17.7,158.2,1009.7,49.4,9.8,190.8,16.5,7,60,2024-07-10T05:49:15,2024-07-10T20:34:24,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"C1550,99999913752,72406093721,KBWI,72406793744,KMTN"
"Baltimore, MD, United States",2024-07-11,90.6,75.2,82.1,92.1,75.2,83.1,63.7,54.8,0.033,100,12.5,rain,0,0,24.4,13,289.3,1014.3,69.7,9.8,328,28.3,10,10,2024-07-11T05:49:56,2024-07-11T20:33:58,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"E8863,C1550,99999913752,72406093721,KBWI,72406793744,KMTN"
"Baltimore, MD, United States",2024-07-12,80.3,73.6,77.6,84.8,73.6,78.3,71.1,80.6,0.041,100,33.33,rain,0,0,20.1,9.2,46.3,1020.4,86.7,9.8,120,10.2,4,10,2024-07-12T05:50:38,2024-07-12T20:33:30,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"C1550,99999913752,72406093721,KBWI,72406793744,KMTN"
"Baltimore, MD, United States",2024-07-13,91.9,74.1,81.7,98.7,74.1,85.4,72.6,75.6,0.004,100,12.5,rain,0,0,23,8.4,146.1,1020.2,66.4,9.9,282.7,24.2,10,30,2024-07-13T05:51:21,2024-07-13T20:33:00,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"C1550,99999913752,72406093721,KBWI,72406793744,KMTN"
"Baltimore, MD, United States",2024-07-14,95.7,75.1,85.2,102,75.1,89.9,73,69.7,0.047,100,16.67,rain,0,0,23.9,15.9,179,1016.3,28,9.9,284.8,24.6,10,60,2024-07-14T05:52:04,2024-07-14T20:32:28,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"C1550,99999913752,72406093721,KBWI,72406793744,KMTN"
"Baltimore, MD, United States",2024-07-15,99.7,77.1,88.3,104.8,77.1,93.4,71.2,60.4,0.003,100,4.17,rain,0,0,19.7,14.1,267.3,1011.9,34.1,9.9,296.5,25.7,10,30,2024-07-15T05:52:49,2024-07-15T20:31:55,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"C1550,99999913752,72406093721,KBWI,72406793744,KMTN"
"Baltimore, MD, United States",2024-07-16,100.8,77.2,89.3,107.2,77.2,94.6,70.7,57,0.115,100,12.5,rain,0,0,35,16,207.9,1009.4,23.9,9.9,302,26.2,10,30,2024-07-16T05:53:34,2024-07-16T20:31:19,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"C1550,99999913752,72406093721,KBWI,72406793744,KMTN"
"Baltimore, MD, United States",2024-07-17,97.2,77.2,84.1,104.6,77.2,87.2,73.6,74.3,0.028,100,20.83,rain,0,0,18.3,12.3,244.1,1010.2,73.4,9.8,268.3,23.2,10,30,2024-07-17T05:54:21,2024-07-17T20:30:42,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"C1550,99999913752,72406093721,KBWI,72406793744,KMTN"
"Baltimore, MD, United States",2024-07-18,84.5,74.4,79.5,86.8,74.4,80.4,68.9,71.9,0.003,100,4.17,rain,0,0,20.8,10.1,336.2,1013.1,66.8,9.9,174.2,15.2,6,10,2024-07-18T05:55:08,2024-07-18T20:30:03,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"C1550,99999913752,72406093721,KBWI,72406793744,KMTN"
"Baltimore, MD, United States",2024-07-19,85.8,71.3,78,85.4,71.3,77.9,61.1,58.2,0.001,100,4.17,rain,0,0,18.8,10,84.1,1019,43.9,9.9,329.4,28.3,10,10,2024-07-19T05:55:55,2024-07-19T20:29:22,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"C1550,99999913752,72406093721,KBWI,72406793744,KMTN"
"Baltimore, MD, United States",2024-07-20,86.1,72,77.6,88.2,72,78.2,69.3,76.8,0.053,100,12.5,rain,0,0,19.2,10,165,1018.7,78.8,9.8,152.7,13,7,10,2024-07-20T05:56:44,2024-07-20T20:28:40,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"C1550,99999913752,72406093721,KBWI,72406793744,KMTN"
"Baltimore, MD, United States",2024-07-21,88.9,69.5,79.9,93.7,69.5,82.1,69.3,72.7,0,0,0,,0,0,20.8,11.1,150.9,1016.7,56.6,9.6,229.9,19.8,10,30,2024-07-21T05:57:33,2024-07-21T20:27:55,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C1550,99999913752,72406093721,KBWI,72406793744,KMTN"
"Baltimore, MD, United States",2024-07-22,79.6,74.1,76.7,79.6,74.1,76.7,73.1,88.8,0.265,100,37.5,rain,0,0,20.1,12.2,117.4,1016.5,87.3,8.9,117.3,10.2,8,60,2024-07-22T05:58:22,2024-07-22T20:27:09,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"C1550,99999913752,72406093721,KBWI,72406793744,KMTN"
"Baltimore, MD, United States",2024-07-23,88.1,72,79.8,90.7,72,81.4,69.8,73.9,0.056,100,12.5,rain,0,0,18.6,9.8,263.7,1016.9,65.3,9.6,284.1,24.5,10,30,2024-07-23T05:59:12,2024-07-23T20:26:21,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"C1550,99999913752,72406093721,KBWI,72406793744,KMTN"
"Baltimore, MD, United States",2024-07-24,86.4,74.9,79,92.1,74.9,80.8,73.2,83.5,0.066,100,25,rain,0,0,15.4,6.4,147.6,1018.8,88.9,9.6,179.6,15.5,8,30,2024-07-24T06:00:03,2024-07-24T20:25:32,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"C1550,99999913752,72406093721,KBWI,72406793744,KMTN"
"Baltimore, MD, United States",2024-07-25,85.7,75.1,79.7,89.9,75.1,81.5,71.6,77.7,0.005,100,12.5,rain,0,0,19.7,9.9,286.4,1018.4,74.3,9.9,191.8,16.6,9,30,2024-07-25T06:00:54,2024-07-25T20:24:41,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"C1550,99999913752,72406093721,KBWI,72406793744,KMTN"
"Baltimore, MD, United States",2024-07-26,85.5,72,76.8,84.2,72,76.6,59.7,57.9,0.003,100,4.17,rain,0,0,20.1,11,37.7,1019.7,74.5,9.8,282.5,24.4,10,10,2024-07-26T06:01:46,2024-07-26T20:23:48,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"C1550,99999913752,72406093721,KBWI,72406793744,KMTN"
"Baltimore, MD, United States",2024-07-27,88.7,64.6,77,87.1,64.6,76.4,58.2,56,0.006,100,4.17,rain,0,0,12.5,8.3,46.1,1020,30.4,9.9,249.9,21.6,9,10,2024-07-27T06:02:38,2024-07-27T20:22:54,0.75,"Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning rain.,rain,"C1550,99999913752,72406093721,KBWI,72406793744,KMTN"
"Baltimore, MD, United States",2024-07-28,88.9,64.5,77.9,87.3,64.5,77.6,59.6,57.2,0,0,0,,0,0,16.3,9.4,126.3,1019.3,19.4,9.9,315.6,27.3,10,10,2024-07-28T06:03:30,2024-07-28T20:21:58,0.76,Clear,Clear conditions throughout the day.,clear-day,"C1550,99999913752,72406093721,KBWI,72406793744,KMTN"
"Baltimore, MD, United States",2024-07-29,90,72.4,79.6,96.3,72.4,81.8,68.6,70.4,0.268,100,4.17,rain,0,0,33.5,15.1,151.5,1014.7,45.4,9.6,290.5,25.1,10,30,2024-07-29T06:04:23,2024-07-29T20:21:00,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"C1550,99999913752,72406093721,KBWI,72406793744,KMTN"
"Baltimore, MD, United States",2024-07-30,84.9,73.3,78.3,91.8,73.3,80.6,72.7,83.5,0.009,100,8.33,rain,0,0,25.9,12.5,170.2,1013.1,85.1,9.4,122,10.4,8,30,2024-07-30T06:05:16,2024-07-30T20:20:01,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"C1550,99999913752,72406093721,KBWI,72406793744,KMTN"
"Baltimore, MD, United States",2024-07-31,90.6,74.9,81.5,98.8,74.9,84.7,71.8,74,0.014,100,8.33,rain,0,0,26.4,11.2,208,1012.7,67.4,9.9,273.2,23.7,10,60,2024-07-31T06:06:09,2024-07-31T20:19:00,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"C1550,99999913752,72406093721,KBWI,72406793744,KMTN"
